date,VTI_close,VOO_close,SPY_close,SCHD_close
2007-07-31,144.1,,145.72,
2007-08-01,144.95,,146.43,
2007-08-02,146.18,,147.6,
2007-08-03,142.38,,143.8,
2007-08-06,144.78,,146.21,
2007-08-07,145.87,,147.77,
2007-08-08,148.07,,149.83,
2007-08-09,144.05,,145.39,
2007-08-10,143.72,,144.71,
2007-08-13,144.0,,145.23,
2007-08-14,141.49,,143.01,
2007-08-15,139.6,,141.04,
2007-08-16,140.5,,142.1,
2007-08-17,143.06,,144.71,
2007-08-20,143.36,,144.64,
2007-08-21,143.38,,144.93,
2007-08-22,145.38,,146.65,
2007-08-23,145.15,,146.52,
2007-08-24,146.85,,148.33,
2007-08-27,145.32,,146.95,
2007-08-28,142.34,,143.72,
2007-08-29,145.17,,146.54,
2007-08-30,144.79,,146.15,
2007-08-31,146.22,,147.59,
2007-09-04,147.92,,149.08,
2007-09-05,146.62,,147.79,
2007-09-06,147.06,,148.13,
2007-09-07,144.93,,146.07,
2007-09-10,144.31,,145.79,
2007-09-11,146.2,,147.49,
2007-09-12,146.7,,147.87,
2007-09-13,147.25,,148.91,
2007-09-14,147.21,,148.9,
2007-09-17,146.6,,148.1,
2007-09-18,150.69,,152.46,
2007-09-19,151.78,,153.36,
2007-09-20,150.86,,152.28,
2007-09-21,151.22,,151.97,
2007-09-24,150.15,,151.69,
2007-09-25,149.8,,151.39,
2007-09-26,150.9,,152.19,
2007-09-27,151.73,,153.09,
2007-09-28,151.2,,152.58,
2007-10-01,153.15,,154.3,
2007-10-02,152.9,,154.09,
2007-10-03,152.66,,153.78,
2007-10-04,152.95,,154.02,
2007-10-05,154.61,,155.85,
2007-10-08,154.41,,155.02,
2007-10-09,155.49,,156.48,
2007-10-10,155.19,,156.22,
2007-10-11,154.31,,155.47,
2007-10-12,155.08,,156.33,
2007-10-15,153.87,,155.01,
2007-10-16,152.78,,153.78,
2007-10-17,152.89,,154.25,
2007-10-18,152.93,,153.69,
2007-10-19,149.0,,149.67,
2007-10-22,149.73,,150.54,
2007-10-23,150.8,,151.76,
2007-10-24,150.7,,151.48,
2007-10-25,150.6,,151.84,
2007-10-26,152.41,,153.62,
2007-10-29,153.02,,154.13,
2007-10-30,151.93,,153.06,
2007-10-31,153.91,,154.65,
2007-11-01,150.01,,151.03,
2007-11-02,149.98,,151.2,
2007-11-05,148.8,,150.05,
2007-11-06,150.86,,152.07,
2007-11-07,146.7,,147.91,
2007-11-08,146.51,,147.16,
2007-11-09,144.58,,145.14,
2007-11-12,142.7,,143.7,
2007-11-13,146.87,,148.08,
2007-11-14,146.36,,147.67,
2007-11-15,144.25,,145.54,
2007-11-16,144.82,,145.79,
2007-11-19,142.45,,143.76,
2007-11-20,143.0,,144.64,
2007-11-21,140.5,,141.68,
2007-11-23,142.6,,144.13,
2007-11-26,139.81,,140.95,
2007-11-27,141.52,,142.57,
2007-11-28,145.85,,147.13,
2007-11-29,145.916,,147.18,
2007-11-30,146.95,,148.66,
2007-12-03,146.06,,147.68,
2007-12-04,145.12,,146.36,
2007-12-05,147.29,,148.81,
2007-12-06,149.42,,150.94,
2007-12-07,149.6,,150.91,
2007-12-10,150.88,,152.08,
2007-12-11,146.77,,147.91,
2007-12-12,147.7,,149.37,
2007-12-13,147.72,,149.06,
2007-12-14,145.7,,147.17,
2007-12-17,143.47,,145.07,
2007-12-18,144.5,,145.88,
2007-12-19,144.35,,145.88,
2007-12-20,144.58,,146.8,
2007-12-21,146.81,,148.13,
2007-12-24,148.18,,149.23,
2007-12-26,148.3,,149.55,
2007-12-27,146.44,,147.67,
2007-12-28,145.88,,147.3,
2007-12-31,145.15,,146.21,
2008-01-02,143.43,,144.93,
2008-01-03,143.26,,144.86,
2008-01-04,139.43,,141.31,
2008-01-07,139.5,,141.19,
2008-01-08,137.0,,138.91,
2008-01-09,138.45,,140.37,
2008-01-10,139.36,,141.29,
2008-01-11,138.05,,140.15,
2008-01-14,139.38,,141.28,
2008-01-15,136.0,,138.17,
2008-01-16,135.18,,136.98,
2008-01-17,131.46,,133.43,
2008-01-18,130.57,,132.06,
2008-01-22,129.12,,130.72,
2008-01-23,132.5,,133.86,
2008-01-24,133.35,,134.99,
2008-01-25,131.41,,133.04,
2008-01-28,134.16,,135.24,
2008-01-29,134.71,,135.91,
2008-01-30,133.49,,134.91,
2008-01-31,136.2,,137.37,
2008-02-01,138.4,,139.58,
2008-02-04,136.76,,137.82,
2008-02-05,132.88,,134.13,
2008-02-06,131.87,,133.05,
2008-02-07,133.08,,133.93,
2008-02-08,132.3,,133.07,
2008-02-11,133.07,,133.75,
2008-02-12,134.3,,134.99,
2008-02-13,135.83,,136.37,
2008-02-14,134.07,,135.17,
2008-02-15,134.1,,135.14,
2008-02-19,134.53,,135.52,
2008-02-20,135.16,,135.92,
2008-02-21,133.65,,134.79,
2008-02-22,134.27,,135.62,
2008-02-25,136.52,,137.33,
2008-02-26,137.4,,138.36,
2008-02-27,137.18,,138.22,
2008-02-28,135.8,,136.87,
2008-02-29,132.8,,133.82,
2008-03-03,132.33,,133.5,
2008-03-04,131.91,,132.99,
2008-03-05,132.6499,,133.83,
2008-03-06,129.9,,131.06,
2008-03-07,128.5,,129.71,
2008-03-10,126.54,,128.0,
2008-03-11,131.02,,132.6,
2008-03-12,129.77,,131.36,
2008-03-13,130.61,,131.65,
2008-03-14,128.21,,129.61,
2008-03-17,126.73,,128.3,
2008-03-18,132.0,,133.63,
2008-03-19,128.47,,130.32,
2008-03-20,131.16,,132.08,
2008-03-24,134.0,,134.72,
2008-03-25,133.57,,134.85,
2008-03-26,132.0,,133.2,
2008-03-27,131.51,,132.78,
2008-03-28,130.34,,131.51,
2008-03-31,131.0,,131.97,
2008-04-01,135.47,,136.61,
2008-04-02,135.56,,136.7,
2008-04-03,135.72,,137.04,
2008-04-04,135.77,,136.89,
2008-04-07,135.84,,136.96,
2008-04-08,135.59,,136.82,
2008-04-09,134.37,,135.83,
2008-04-10,135.05,,136.02,
2008-04-11,132.29,,133.38,
2008-04-14,131.8399,,132.93,
2008-04-15,132.47,,133.24,
2008-04-16,135.75,,136.85,
2008-04-17,135.92,,137.05,
2008-04-18,137.79,,138.48,
2008-04-21,137.5,,138.55,
2008-04-22,136.3501,,137.94,
2008-04-23,136.77,,137.72,
2008-04-24,137.53,,138.32,
2008-04-25,138.59,,139.6,
2008-04-28,138.53,,139.63,
2008-04-29,137.95,,139.08,
2008-04-30,137.4,,138.26,
2008-05-01,139.82,,141.12,
2008-05-02,140.2199,,141.51,
2008-05-05,139.5,,140.83,
2008-05-06,140.688,,142.05,
2008-05-07,138.71,,139.52,
2008-05-08,138.43,,139.16,
2008-05-09,138.35,,138.9,
2008-05-12,139.78,,140.46,
2008-05-13,139.942,,140.48,
2008-05-14,140.38,,140.77,
2008-05-15,141.87,,142.53,
2008-05-16,142.12,,142.66,
2008-05-19,142.34,,143.05,
2008-05-20,141.17,,141.89,
2008-05-21,138.8,,139.49,
2008-05-22,139.27,,139.51,
2008-05-23,137.26,,137.64,
2008-05-27,138.46,,138.66,
2008-05-28,139.29,,139.3,
2008-05-29,139.9,,140.0,
2008-05-30,140.17,,140.35,
2008-06-02,139.05,,138.9,
2008-06-03,138.3,,138.09,
2008-06-04,138.55,,138.02,
2008-06-05,141.25,,140.78,
2008-06-06,136.99,,136.29,
2008-06-09,137.1,,136.62,
2008-06-10,136.41,,135.94,
2008-06-11,134.35,,133.94,
2008-06-12,134.75,,134.45,
2008-06-13,136.75,,136.15,
2008-06-16,136.98,,136.23,
2008-06-17,136.0,,135.57,
2008-06-18,67.5,,134.25,
2008-06-19,67.7,,134.42,
2008-06-20,66.6,,131.58,
2008-06-23,66.4,,131.45,
2008-06-24,65.76,,131.19,
2008-06-25,66.23,,131.81,
2008-06-26,64.31,,128.23,
2008-06-27,64.22,,127.53,
2008-06-30,64.09,,127.98,
2008-07-01,64.39,,128.38,
2008-07-02,63.07,,126.18,
2008-07-03,63.01,,126.31,
2008-07-07,62.4,,125.02,
2008-07-08,63.55,,127.24,
2008-07-09,62.26,,124.79,
2008-07-10,62.65,,125.3,
2008-07-11,62.1,,123.84,
2008-07-14,61.49,,122.72,
2008-07-15,60.7,,120.99,
2008-07-16,62.1,,123.96,
2008-07-17,62.75,,125.2,
2008-07-18,63.1,,125.98,
2008-07-21,63.27,,126.05,
2008-07-22,64.11,,127.48,
2008-07-23,64.42,,128.17,
2008-07-24,62.906,,125.51,
2008-07-25,63.1,,125.48,
2008-07-28,62.25,,123.64,
2008-07-29,63.57,,126.28,
2008-07-30,64.4201,,128.53,
2008-07-31,63.69,,126.83,
2008-08-01,63.41,,126.16,
2008-08-04,62.88,,124.99,
2008-08-05,64.49,,128.36,
2008-08-06,64.57,,128.93,
2008-08-07,63.65,,127.01,
2008-08-08,65.0,,129.37,
2008-08-11,65.65,,130.71,
2008-08-12,64.93,,129.35,
2008-08-13,64.78,,128.57,
2008-08-14,65.36,,129.54,
2008-08-15,65.5,,130.17,
2008-08-18,64.69,,128.39,
2008-08-19,63.86,,126.99,
2008-08-20,64.21,,127.58,
2008-08-21,64.26,,127.8,
2008-08-22,65.04,,129.65,
2008-08-25,63.79,,127.02,
2008-08-26,63.99,,127.39,
2008-08-27,64.47,,128.63,
2008-08-28,65.43,,130.19,
2008-08-29,64.62,,128.79,
2008-09-02,64.35,,127.99,
2008-09-03,64.23,,127.88,
2008-09-04,62.29,,124.03,
2008-09-05,62.56,,124.42,
2008-09-08,63.76,,126.99,
2008-09-09,61.85,,123.22,
2008-09-10,61.9899,,123.72,
2008-09-11,62.79,,125.51,
2008-09-12,63.09,,126.09,
2008-09-15,60.5,,120.09,
2008-09-16,61.28,,122.1,
2008-09-17,58.54,,116.61,
2008-09-18,60.71,,120.07,
2008-09-19,63.42,,124.12,
2008-09-22,61.23,,121.31,
2008-09-23,60.19,,118.55,
2008-09-24,59.84,,118.93,
2008-09-25,60.91,,120.79,
2008-09-26,60.86,,120.85,
2008-09-29,56.85,,111.38,
2008-09-30,58.36,,115.99,
2008-10-01,58.29,,116.06,
2008-10-02,55.67,,111.85,
2008-10-03,54.82,,110.34,
2008-10-06,52.91,,104.72,
2008-10-07,49.68,,100.03,
2008-10-08,48.73,,97.51,
2008-10-09,45.674,,90.7,
2008-10-10,44.35,,88.5,
2008-10-13,50.04,,101.35,
2008-10-14,49.61,,99.85,
2008-10-15,44.97,,90.02,
2008-10-16,47.04,,93.77,
2008-10-17,46.6,,93.21,
2008-10-20,48.99,,98.81,
2008-10-21,47.51,,95.86,
2008-10-22,44.86,,90.64,
2008-10-23,45.42,,91.69,
2008-10-24,43.24,,87.04,
2008-10-27,41.84,,83.95,
2008-10-28,46.04,,93.76,
2008-10-29,45.58,,93.08,
2008-10-30,47.12,,96.3,
2008-10-31,48.16,,96.83,
2008-11-03,48.0,,97.11,
2008-11-04,49.73,,100.41,
2008-11-05,47.27,,96.19,
2008-11-06,44.95,,90.86,
2008-11-07,46.11,,93.86,
2008-11-10,45.6,,92.63,
2008-11-11,44.56,,89.77,
2008-11-12,42.28,,85.82,
2008-11-13,45.07,,91.17,
2008-11-14,43.15,,86.62,
2008-11-17,42.02,,85.47,
2008-11-18,42.41,,87.08,
2008-11-19,39.8373,,81.5,
2008-11-20,37.18,,75.45,
2008-11-21,39.29,,79.52,
2008-11-24,41.63,,85.03,
2008-11-25,42.21,,85.66,
2008-11-26,43.77,,88.97,
2008-11-28,44.3,,90.09,
2008-12-01,40.34,,82.11,
2008-12-02,41.9301,,85.27,
2008-12-03,43.01,,87.32,
2008-12-04,41.73,,85.3,
2008-12-05,43.21,,87.93,
2008-12-08,44.86,,91.0,
2008-12-09,44.04,,89.5,
2008-12-10,44.54,,90.11,
2008-12-11,43.29,,87.94,
2008-12-12,43.72,,88.99,
2008-12-15,43.0,,87.75,
2008-12-16,45.26,,91.88,
2008-12-17,44.93,,90.99,
2008-12-18,44.15,,89.29,
2008-12-19,44.11,,88.19,
2008-12-22,43.16,,87.06,
2008-12-23,42.704,,86.16,
2008-12-24,42.87,,86.66,
2008-12-26,43.32,,87.16,
2008-12-29,42.99,,86.91,
2008-12-30,44.12,,88.97,
2008-12-31,44.74,,90.24,
2009-01-02,46.03,,92.96,
2009-01-05,46.02,,92.85,
2009-01-06,46.4,,93.47,
2009-01-07,45.1,,90.67,
2009-01-08,45.3,,91.04,
2009-01-09,44.19,,89.09,
2009-01-12,43.22,,86.95,
2009-01-13,43.28,,87.11,
2009-01-14,41.87,,84.37,
2009-01-15,42.02,,84.4,
2009-01-16,42.33,,85.06,
2009-01-20,40.13,,80.57,
2009-01-21,41.77,,84.05,
2009-01-22,41.05,,82.75,
2009-01-23,41.3,,83.11,
2009-01-26,41.53,,83.68,
2009-01-27,42.02,,84.53,
2009-01-28,43.47,,87.39,
2009-01-29,42.04,,84.55,
2009-01-30,41.14,,82.83,
2009-02-02,41.07,,82.58,
2009-02-03,41.6499,,83.74,
2009-02-04,41.43,,83.33,
2009-02-05,42.09,,84.57,
2009-02-06,43.3,,86.98,
2009-02-09,43.31,,87.1,
2009-02-10,41.33,,83.11,
2009-02-11,41.58,,83.6,
2009-02-12,41.69,,83.66,
2009-02-13,41.27,,82.76,
2009-02-17,39.49,,79.22,
2009-02-18,39.36,,79.03,
2009-02-19,38.94,,78.18,
2009-02-20,38.48,,77.42,
2009-02-23,37.17,,74.65,
2009-02-24,38.52,,77.48,
2009-02-25,38.22,,76.87,
2009-02-26,37.52,,75.62,
2009-02-27,36.81,,73.93,
2009-03-02,35.1,,70.6,
2009-03-03,34.8,,70.07,
2009-03-04,35.56,,71.73,
2009-03-05,34.12,,68.8,
2009-03-06,34.11,,68.92,
2009-03-09,33.7,,68.11,
2009-03-10,35.85,,72.17,
2009-03-11,35.98,,72.64,
2009-03-12,37.463,,75.5,
2009-03-13,37.86,,76.09,
2009-03-16,37.65,,75.86,
2009-03-17,38.84,,78.18,
2009-03-18,39.67,,79.93,
2009-03-19,39.27,,78.94,
2009-03-20,38.44,,76.71,
2009-03-23,41.11,,82.22,
2009-03-24,40.29,,80.6,
2009-03-25,40.43,,81.45,
2009-03-26,41.44,,83.11,
2009-03-27,40.66,,81.61,
2009-03-30,39.23,,78.79,
2009-03-31,39.58,,79.52,
2009-04-01,40.37,,81.06,
2009-04-02,41.58,,83.43,
2009-04-03,42.1,,84.26,
2009-04-06,41.69,,83.6,
2009-04-07,40.63,,81.65,
2009-04-08,41.2,,82.53,
2009-04-09,42.87,,85.81,
2009-04-13,42.93,,85.83,
2009-04-14,42.13,,84.35,
2009-04-15,42.58,,85.25,
2009-04-16,43.31,,86.5,
2009-04-17,43.6,,87.08,
2009-04-20,41.75,,83.43,
2009-04-21,42.58,,85.06,
2009-04-22,42.4,,84.54,
2009-04-23,42.7,,85.37,
2009-04-24,43.45,,86.66,
2009-04-27,43.0,,85.84,
2009-04-28,42.92,,85.57,
2009-04-29,43.94,,87.39,
2009-04-30,43.93,,87.42,
2009-05-01,44.18,,87.89,
2009-05-04,45.6875,,90.88,
2009-05-05,45.53,,90.57,
2009-05-06,46.24,,92.14,
2009-05-07,45.52,,90.86,
2009-05-08,46.55,,92.98,
2009-05-11,45.75,,91.24,
2009-05-12,45.63,,90.97,
2009-05-13,44.33,,88.68,
2009-05-14,44.78,,89.44,
2009-05-15,44.31,,88.71,
2009-05-18,45.67,,91.23,
2009-05-19,45.68,,91.12,
2009-05-20,45.42,,90.51,
2009-05-21,44.6,,89.21,
2009-05-22,44.63,,89.02,
2009-05-26,45.83,,91.3,
2009-05-27,45.06,,89.67,
2009-05-28,45.62,,90.92,
2009-05-29,46.33,,92.53,
2009-06-01,47.48,,94.77,
2009-06-02,47.67,,94.85,
2009-06-03,47.09,,93.65,
2009-06-04,47.56,,94.53,
2009-06-05,47.47,,94.55,
2009-06-08,47.34,,94.16,
2009-06-09,47.59,,94.64,
2009-06-10,47.47,,94.4,
2009-06-11,47.75,,94.82,
2009-06-12,47.79,,95.08,
2009-06-15,46.68,,92.9,
2009-06-16,46.03,,91.64,
2009-06-17,45.97,,91.55,
2009-06-18,46.22,,92.22,
2009-06-19,46.39,,92.04,
2009-06-22,45.05,,89.28,
2009-06-23,45.05,,89.35,
2009-06-24,45.18,,90.12,
2009-06-25,46.23,,92.08,
2009-06-26,46.14,,91.84,
2009-06-29,46.58,,92.7,
2009-06-30,46.27,,91.95,
2009-07-01,46.54,,92.33,
2009-07-02,45.32,,89.81,
2009-07-06,45.15,,89.8,
2009-07-07,44.22,,88.06,
2009-07-08,44.16,,88.0,
2009-07-09,44.25,,88.17,
2009-07-10,44.14,,87.96,
2009-07-13,45.16,,90.1,
2009-07-14,45.48,,90.61,
2009-07-15,46.84,,93.26,
2009-07-16,47.3,,93.11,
2009-07-17,47.32,,94.13,
2009-07-20,47.85,,95.13,
2009-07-21,48.06,,95.57,
2009-07-22,48.09,,95.55,
2009-07-23,49.23,,97.66,
2009-07-24,49.39,,98.06,
2009-07-27,49.6,,98.35,
2009-07-28,49.48,,97.89,
2009-07-29,49.24,,97.65,
2009-07-30,49.77,,98.67,
2009-07-31,49.85,,98.81,
2009-08-03,50.69,,100.44,
2009-08-04,50.88,,100.7,
2009-08-05,50.76,,100.41,
2009-08-06,50.4118,,99.89,
2009-08-07,51.12,,101.2,
2009-08-10,51.0,,100.99,
2009-08-11,50.34,,99.73,
2009-08-12,50.89,,100.8,
2009-08-13,51.34,,101.57,
2009-08-14,50.87,,100.79,
2009-08-17,49.548,,98.31,
2009-08-18,50.07,,99.09,
2009-08-19,50.5,,99.96,
2009-08-20,50.98,,100.99,
2009-08-21,51.93,,102.97,
2009-08-24,52.0,,102.96,
2009-08-25,52.1,,103.16,
2009-08-26,52.06,,103.17,
2009-08-27,52.24,,103.4,
2009-08-28,52.2,,103.38,
2009-08-31,51.7,,102.46,
2009-09-01,50.56,,100.2,
2009-09-02,50.35,,99.82,
2009-09-03,50.81,,100.65,
2009-09-04,51.46,,102.06,
2009-09-08,51.98,,102.94,
2009-09-09,52.5,,103.73,
2009-09-10,53.04,,104.79,
2009-09-11,53.08,,104.77,
2009-09-14,53.36,,105.28,
2009-09-15,53.62,,105.72,
2009-09-16,54.46,,107.32,
2009-09-17,54.36,,107.16,
2009-09-18,54.44,,106.72,
2009-09-21,54.29,,106.45,
2009-09-22,54.61,,107.07,
2009-09-23,54.05,,106.18,
2009-09-24,53.2331,,105.01,
2009-09-25,52.89,,104.45,
2009-09-28,53.88,,106.32,
2009-09-29,53.79,,106.0,
2009-09-30,53.59,,105.59,
2009-10-01,52.1682,,102.97,
2009-10-02,51.86,,102.49,
2009-10-05,52.66,,104.02,
2009-10-06,53.44,,105.51,
2009-10-07,53.56,,105.8,
2009-10-08,54.03,,106.61,
2009-10-09,54.4,,107.26,
2009-10-12,54.6,,107.68,
2009-10-13,54.45,,107.46,
2009-10-14,55.4172,,109.31,
2009-10-15,55.61,,109.71,
2009-10-16,55.2,,108.89,
2009-10-19,55.65,,109.79,
2009-10-20,55.31,,109.21,
2009-10-21,54.77,,108.23,
2009-10-22,55.36,,109.33,
2009-10-23,54.65,,108.08,
2009-10-26,54.03,,106.91,
2009-10-27,53.74,,106.42,
2009-10-28,52.57,,104.41,
2009-10-29,53.63,,106.65,
2009-10-30,52.18,,103.56,
2009-11-02,52.47,,104.32,
2009-11-03,52.71,,104.65,
2009-11-04,52.8,,104.92,
2009-11-05,53.81,,106.85,
2009-11-06,53.95,,107.13,
2009-11-09,55.16,,109.57,
2009-11-10,55.18,,109.59,
2009-11-11,55.46,,110.15,
2009-11-12,54.84,,109.03,
2009-11-13,55.16,,109.62,
2009-11-16,55.99,,111.21,
2009-11-17,56.05,,111.34,
2009-11-18,56.01,,111.27,
2009-11-19,55.21,,109.82,
2009-11-20,55.04,,109.43,
2009-11-23,55.69,,110.82,
2009-11-24,55.73,,110.99,
2009-11-25,55.95,,111.38,
2009-11-27,55.01,,109.57,
2009-11-30,55.15,,109.94,
2009-12-01,55.83,,111.3,
2009-12-02,55.99,,111.25,
2009-12-03,55.49,,110.38,
2009-12-04,55.9,,111.01,
2009-12-07,55.83,,110.84,
2009-12-08,55.25,,109.61,
2009-12-09,55.43,,110.02,
2009-12-10,55.71,,110.64,
2009-12-11,55.99,,111.11,
2009-12-14,56.41,,111.87,
2009-12-15,56.17,,111.35,
2009-12-16,56.315,,111.52,
2009-12-17,55.68,,110.18,
2009-12-18,56.02,,110.21,
2009-12-21,56.57,,111.33,
2009-12-22,56.5,,111.73,
2009-12-23,56.69,,111.95,
2009-12-24,56.98,,112.48,
2009-12-28,57.05,,112.72,
2009-12-29,56.95,,112.56,
2009-12-30,56.93,,112.52,
2009-12-31,56.37,,111.44,
2010-01-04,57.31,,113.33,
2010-01-05,57.53,,113.63,
2010-01-06,57.61,,113.71,
2010-01-07,57.85,,114.19,
2010-01-08,58.04,,114.57,
2010-01-11,58.12,,114.73,
2010-01-12,57.52,,113.66,
2010-01-13,58.06,,114.62,
2010-01-14,58.16,,114.93,
2010-01-15,57.5,,113.64,
2010-01-19,58.26,,115.06,
2010-01-20,57.72,,113.89,
2010-01-21,56.66,,111.7,
2010-01-22,55.41,,109.21,
2010-01-25,55.65,,109.77,
2010-01-26,55.4,,109.31,
2010-01-27,55.67,,109.83,
2010-01-28,55.01,,108.57,
2010-01-29,54.36,,107.39,
2010-02-01,55.19,,109.06,
2010-02-02,55.9,,110.38,
2010-02-03,55.62,,109.83,
2010-02-04,53.89,,106.44,
2010-02-05,53.98,,106.66,
2010-02-08,53.56,,105.89,
2010-02-09,54.27,,107.22,
2010-02-10,54.19,,107.01,
2010-02-11,54.77,,108.13,
2010-02-12,54.77,,108.04,
2010-02-16,55.69,,109.74,
2010-02-17,56.0,,110.26,
2010-02-18,56.32,,110.91,
2010-02-19,56.52,,111.14,
2010-02-22,56.43,,111.16,
2010-02-23,55.75,,109.81,
2010-02-24,56.25,,110.82,
2010-02-25,56.23,,110.67,
2010-02-26,56.23,,110.74,
2010-03-01,56.9,,111.89,
2010-03-02,57.08,,112.2,
2010-03-03,57.15,,112.3,
2010-03-04,57.3,,112.64,
2010-03-05,58.21,,114.25,
2010-03-08,58.22,,114.27,
2010-03-09,58.34,,114.46,
2010-03-10,58.65,,114.97,
2010-03-11,58.87,,115.45,
2010-03-12,58.87,,115.46,
2010-03-15,58.85,,115.49,
2010-03-16,59.33,,116.41,
2010-03-17,59.71,,117.1,
2010-03-18,59.64,,117.04,
2010-03-19,59.25,,115.97,
2010-03-22,59.67,,116.59,
2010-03-23,60.09,,117.41,
2010-03-24,59.74,,116.84,
2010-03-25,59.4,,116.65,
2010-03-26,59.39,,116.58,
2010-03-29,59.74,,117.32,
2010-03-30,59.77,,117.4,
2010-03-31,59.59,,117.0,
2010-04-01,60.02,,117.8,
2010-04-05,60.6,,118.76,
2010-04-06,60.77,,119.04,
2010-04-07,60.446,,118.36,
2010-04-08,60.59,,118.77,
2010-04-09,61.0,,119.55,
2010-04-12,61.14,,119.74,
2010-04-13,61.2,,119.83,
2010-04-14,61.95,,121.19,
2010-04-15,62.03,,121.29,
2010-04-16,61.06,,119.36,
2010-04-19,61.22,,119.81,
2010-04-20,61.8,,120.88,
2010-04-21,61.75,,120.66,
2010-04-22,62.05,,121.02,
2010-04-23,62.47,,121.81,
2010-04-26,62.25,,121.35,
2010-04-27,60.75,,118.48,
2010-04-28,61.15,,119.38,
2010-04-29,61.95,,120.86,
2010-04-30,60.89,,118.81,
2010-05-03,61.71,,120.35,
2010-05-04,60.21,,117.52,
2010-05-05,59.72,,116.82,
2010-05-06,57.71,,112.94,
2010-05-07,56.62,,111.26,
2010-05-10,59.22,,116.16,
2010-05-11,59.17,,115.83,
2010-05-12,60.12,,117.45,
2010-05-13,59.4,,115.99,
2010-05-14,58.33,,113.89,
2010-05-17,58.37,,113.95,
2010-05-18,57.545,,112.4,
2010-05-19,57.13,,111.76,
2010-05-20,54.91,,107.54,
2010-05-21,55.71,,109.11,
2010-05-24,55.01,,107.71,
2010-05-25,55.01,,107.82,
2010-05-26,54.78,,107.17,
2010-05-27,56.695,,110.76,
2010-05-28,56.09,,109.37,
2010-06-01,54.93,,107.53,
2010-06-02,56.36,,110.33,
2010-06-03,56.66,,110.71,
2010-06-04,54.669,,106.82,
2010-06-07,53.78,,105.49,
2010-06-08,54.24,,106.62,
2010-06-09,53.99,,106.05,
2010-06-10,55.65,,109.15,
2010-06-11,55.99,,109.68,
2010-06-14,56.0,,109.51,
2010-06-15,57.26,,112.0,
2010-06-16,57.2,,111.96,
2010-06-17,57.3,,112.14,
2010-06-18,57.34,,111.73,
2010-06-21,57.12,,111.41,
2010-06-22,56.14,,109.57,
2010-06-23,55.92,,109.23,
2010-06-24,54.77,,107.42,
2010-06-25,55.05,,107.87,
2010-06-28,54.865,,107.53,
2010-06-29,53.14,,104.21,
2010-06-30,52.56,,103.22,
2010-07-01,52.33,,102.76,
2010-07-02,52.08,,102.2,
2010-07-06,52.24,,102.87,
2010-07-07,53.94,,106.11,
2010-07-08,54.47,,107.16,
2010-07-09,54.89,,107.96,
2010-07-12,54.91,,108.03,
2010-07-13,55.81,,109.66,
2010-07-14,55.8,,109.65,
2010-07-15,55.85,,109.68,
2010-07-16,54.23,,106.66,
2010-07-19,54.54,,107.29,
2010-07-20,55.17,,108.48,
2010-07-21,54.48,,107.07,
2010-07-22,55.69,,109.46,
2010-07-23,56.26,,110.41,
2010-07-26,56.95,,111.56,
2010-07-27,56.88,,111.55,
2010-07-28,56.48,,110.83,
2010-07-29,56.19,,110.29,
2010-07-30,56.25,,110.27,
2010-08-02,57.46,,112.76,
2010-08-03,57.15,,112.22,
2010-08-04,57.6,,112.97,
2010-08-05,57.48,,112.85,
2010-08-06,57.27,,112.39,
2010-08-09,57.57,,112.99,
2010-08-10,57.21,,112.38,
2010-08-11,55.52,,109.3,
2010-08-12,55.21,,108.63,
2010-08-13,55.0,,108.31,
2010-08-16,54.95,,108.26,
2010-08-17,55.73,,109.59,
2010-08-18,55.86,,109.79,
2010-08-19,54.88,,107.88,
2010-08-20,54.69,,107.53,
2010-08-23,54.4,,107.12,
2010-08-24,53.62,,105.53,
2010-08-25,53.79,,105.94,
2010-08-26,53.46,,105.23,
2010-08-27,54.38,,106.86,
2010-08-30,53.585,,105.31,
2010-08-31,53.6,,105.31,
2010-09-01,55.17,,108.46,
2010-09-02,55.75,,109.47,
2010-09-03,56.49,,110.89,
2010-09-07,55.88,,109.64,
2010-09-08,56.17,,110.41,
2010-09-09,56.45,50.66,110.92,
2010-09-10,56.69,50.89,111.48,
2010-09-13,57.41,51.53,112.72,
2010-09-14,57.4,51.519,112.65,
2010-09-15,57.59,51.65,113.08,
2010-09-16,57.57,51.63,113.05,
2010-09-17,57.6,51.68,112.49,
2010-09-20,58.55,52.52,114.21,
2010-09-21,58.41,52.3599,113.98,
2010-09-22,58.1,52.08,113.42,
2010-09-23,57.6,51.6531,112.5,
2010-09-24,58.52,52.42,114.82,
2010-09-27,58.27,52.17,114.27,
2010-09-28,58.598,52.51,114.67,
2010-09-29,58.5,52.26,114.47,
2010-09-30,58.37,52.18,114.13,
2010-10-01,58.63,52.36,114.61,
2010-10-04,58.11,51.92,113.75,
2010-10-05,59.32,53.058,116.04,
2010-10-06,59.26,52.968,116.03,
2010-10-07,59.181,52.94,115.89,
2010-10-08,59.58,53.3399,116.54,
2010-10-11,59.67,53.25,116.65,
2010-10-12,59.88,53.56,117.01,
2010-10-13,60.35,53.88,117.92,
2010-10-14,60.19,53.68,117.46,
2010-10-15,60.24,53.78,117.7,
2010-10-18,60.57,54.17,118.28,
2010-10-19,59.69,53.3101,116.73,
2010-10-20,60.29,53.88,117.87,
2010-10-21,60.39,53.96,118.13,
